OrderID,OrderDate,CustomerID,CustomerName,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
2063,5/18/2020,63,Ulberto Liggens,Uruguay,63,Home Decor,Carrot and Celery Sticks,59,335.27,19780.93,West
2064,5/25/2022,64,Maddi Jefferson,Mexico,64,Pet Supplies,Car Escape Tool,56,1373.76,76930.56,West
2065,8/19/2025,65,Katrina McVey,Venezuela,65,Home Decor,Caribbean Jerk Marinade,31,365.83,11340.73,East
2066,8/23/2024,66,Gabi Yashin,Russia,66,Home Decor,Corn Tortillas,56,1479.27,82839.12,West
2067,5/10/2020,67,Jacques Odd,Finland,67,Outdoor Gear,Teriyaki Beef Strips,10,1113.25,11132.5,West
2068,9/20/2022,68,Jana Sancias,Sweden,68,Pet Supplies,Stuffed Peppers with Quinoa,44,518.76,22825.44,North
2069,1/20/2022,69,Dinnie Barkes,United Kingdom,69,Pet Supplies,Teriyaki Tofu Stir-Fry,3,776.2,2328.6,North
2070,1/28/2021,70,Valdemar Riddell,Sweden,70,Home Decor,Outdoor Camping Lantern,34,487.15,16563.1,East
2071,6/8/2022,71,Griz Frediani,China,71,Clothing,Bluetooth Headphones,53,1775.79,94116.87,East
2072,10/23/2025,72,Shani Batha,Ukraine,72,Clothing,Pizza Stone,58,132.95,7711.1,North
2073,12/20/2024,73,Jean Downham,Portugal,73,Clothing,Mango Chutney,72,1055.98,76030.56,North
2074,3/28/2024,74,Gipsy Wincott,Ukraine,74,Beauty Products,Laptop Stand,54,1276.39,68925.06,West
2075,4/30/2025,75,Kate Sime,Macedonia,75,Electronics,Chiffon Blouse,40,496.53,19861.2,North
2076,8/7/2023,76,Dionne De Laci,Slovenia,76,Pet Supplies,Organic Coconut Yogurt,68,1272.85,86553.8,West
2077,9/4/2025,77,Brent Stodhart,Indonesia,77,Electronics,Thai Basil Fried Rice,64,1299.41,83162.24,South
2078,6/13/2020,78,Marni Ingilson,Colombia,78,Outdoor Gear,Travel Sewing Kit,85,52.02,4421.7,South
2079,8/14/2021,79,Toby Alentyev,Indonesia,79,Beauty Products,Zesty Garlic Hummus,56,666.43,37320.08,East
2080,1/10/2026,80,Dedie Hubback,Thailand,80,Pet Supplies,Mango Chutney,92,1821.33,167562.36,South
2081,1/31/2025,81,Anthiathia Ford,Philippines,81,Home Decor,Cheesy Broccoli Soup Mix,87,616.4,53626.8,West
2082,3/23/2023,82,Hedi MacMurray,China,82,Electronics,Rechargeable Electric Screwdriver,93,1421.33,132183.69,East
2083,7/15/2024,83,Nappy Vane,China,83,Beauty Products,Sliced Cucumbers,43,981.7,42213.1,West
2084,5/12/2025,84,Cherlyn McCumskay,China,84,Outdoor Gear,Sesame Garlic Noodles,41,669.59,27453.19,East
2085,1/3/2024,85,Nikos Willshere,Philippines,85,Electronics,Plant Growing Kit,39,1605.77,62625.03,North
2086,9/8/2022,86,Simmonds Stranger,Peru,86,Pet Supplies,Crispy Rice Treats,61,1146.38,69929.18,North
2087,1/6/2020,87,Demetrius Ludye,Mayotte,87,Pet Supplies,Microfiber Cleaning Cloth Set,42,263.01,11046.42,South
2088,4/19/2023,88,Kellsie Vaadeland,Portugal,88,Beauty Products,Rustic Italian Bread,63,1017.61,64109.43,East
2089,11/2/2020,89,Byron Colly,China,89,Pet Supplies,Compact Hair Dryer,93,1999.51,185954.43,South
2090,3/24/2022,90,Nickola Biaggioni,Malaysia,90,Clothing,Almond Flour Brownies,99,1847.42,182894.58,North
2091,4/25/2020,91,Maridel Scupham,Indonesia,91,Outdoor Gear,Portable Hammock,41,1770.27,72581.07,South
2092,5/27/2025,92,Adah Bossingham,Vietnam,92,Clothing,Self-Cleaning Water Bottle,28,1010.13,28283.64,West
2093,3/30/2025,93,Tab MacAindreis,Nigeria,93,Clothing,Pasta Primavera Kit,96,1281.89,123061.44,East
2094,5/27/2024,94,Eugen Bossingham,Tonga,94,Clothing,Chickpea Snack Mix,90,1746.64,157197.6,West
2095,2/4/2021,95,Minor Clamp,China,95,Home Decor,Caramel Apple Taffy,13,274.56,3569.28,North
2096,6/27/2022,96,Zarla Bramall,Portugal,96,Clothing,Hummus Variety Pack,60,1454.69,87281.4,South
2097,9/10/2026,97,Clerkclaude Senner,Russia,97,Electronics,Honeycrisp Apple Chips,95,815.37,77460.15,West
2098,4/19/2020,98,Robers Stainburn,China,98,Home Decor,Travel Jewelry Case,56,1457.23,81604.88,South
2099,12/23/2022,99,Sharyl Oggers,Philippines,99,Pet Supplies,Window Bird Feeder,87,1563.91,136060.17,South
2100,1/14/2021,100,Alexander Drei,China,100,Electronics,Plant-Based Meal Prep Containers,23,1886.57,43391.11,South
2101,10/16/2020,101,Luci Rawlyns,Croatia,101,Beauty Products,Stainless Steel BBQ Grill Set,1,577.38,577.38,South
2102,2/11/2024,102,Manya Drought,Germany,102,Clothing,Travel Document Organizer,25,1346.89,33672.25,South
2103,12/9/2021,103,Sax Sinney,Thailand,103,Outdoor Gear,Emergency Preparedness Kit,82,1583.83,129874.06,East
2104,3/19/2020,104,Deedee Greeson,Brazil,104,Pet Supplies,Cocktail Shaker and Mixing Glass Set,18,379.07,6823.26,North
2105,3/17/2024,105,Isaak Corpe,South Africa,105,Home Decor,Dill Pickle Chips,11,1935.68,21292.48,East
2106,6/11/2023,106,Andree Lebbern,Japan,106,Clothing,Chipotle Lime Salsa,71,379.54,26947.34,West
2107,8/19/2026,107,Syd Aronson,Laos,107,Home Decor,Mayonnaise,72,688.26,49554.72,South
2108,9/30/2024,108,Hadria Chinnery,Honduras,108,Beauty Products,Garam Masala Spice Blend,79,182.29,14400.91,West
2109,10/19/2025,109,Abbot Bowie,China,109,Clothing,Cotton Tote Bag Set,31,113.68,3524.08,East
2110,5/23/2023,110,Aubrey Deverick,Indonesia,110,Pet Supplies,Suction Cup Hooks,73,1026.12,74906.76,North
2111,9/4/2021,111,Kermie Zoephel,China,111,Beauty Products,Children's Garden Tool Set,6,1588.1,9528.6,West
2112,7/20/2021,112,Daven Bront,Ukraine,112,Clothing,Home Karaoke System,72,1249.58,89969.76,East
2113,8/2/2022,113,Allie Peppard,France,113,Beauty Products,Workstation Laptop Stand,39,1624.94,63372.66,East
2114,1/4/2025,114,Ferd Fairpo,Argentina,114,Clothing,Suction Cup Hooks,50,586.18,29309,North
2115,10/20/2023,115,Felicdad Lamy,Philippines,115,Home Decor,Children's Educational Puzzle,73,799.81,58386.13,North
2116,7/27/2024,116,Maddy Mawman,South Africa,116,Outdoor Gear,Hiking Boots,67,617.14,41348.38,South
2117,2/26/2021,117,Wynnie Way,China,117,Pet Supplies,Garlic Herb Seasoning,37,1407.24,52067.88,West
2118,8/12/2023,118,Garth Veljes,Indonesia,118,Beauty Products,Coconut Curry Lentils,22,967.82,21292.04,East
2119,1/23/2021,119,Daron Geelan,France,119,Electronics,Smart Home Hub,89,1011.43,90017.27,East
2120,3/23/2021,120,Janith Breslau,Brazil,120,Outdoor Gear,Weighted Blanket,86,1061.86,91319.96,West
2121,7/20/2021,121,Silvana Vassel,Indonesia,121,Electronics,Carrot and Celery Sticks,75,1114.63,83597.25,East
2122,5/28/2020,122,Marylee Slark,China,122,Electronics,Biodegradable Dog Waste Bags,8,1159.42,9275.36,North
2123,4/23/2021,123,Kristan Grabbam,Russia,123,Home Decor,Rustic Wooden Picture Frame,98,450.73,44171.54,North
2124,7/7/2023,124,Jillane Simeoni,Yemen,124,Electronics,Sports Water Bottle with Infuser,58,436.52,25318.16,East
2125,3/28/2024,125,Arie Coultous,Indonesia,125,Home Decor,Honeycrisp Apples,97,70.12,6801.64,West
2126,3/30/2020,126,Vanna Burberye,Kenya,126,Outdoor Gear,Insulated Sport Tumbler,53,148.33,7861.49,South
2127,3/13/2023,127,Norman Adam,Sweden,127,Home Decor,Wrap Front Midi Skirt,69,1655.86,114254.34,North
2128,1/11/2026,128,Ky Riccardi,Honduras,128,Beauty Products,Indoor Plants,24,1594.19,38260.56,South
2129,8/30/2021,129,Archer End,Australia,129,Home Decor,Dark Chocolate Raisins,89,1133.17,100852.13,West
2130,8/21/2024,130,Cirilo Croom,Brazil,130,Clothing,Turkey Bacon,66,1361.06,89829.96,North
2131,4/6/2022,131,Stormi Guerri,France,131,Beauty Products,Pasta (Fusilli),3,1006.03,3018.09,South
2132,6/3/2026,132,Theresita Scardifeild,Indonesia,132,Pet Supplies,Reusable Silicone Food Storage Bags,12,1527.34,18328.08,North
2133,10/18/2025,133,Lisha Chaunce,Indonesia,133,Beauty Products,Glass Water Bottle,47,737.93,34682.71,East
2134,12/16/2022,134,Clara Kornyshev,Portugal,134,Home Decor,Natural Peanut Butter,1,861.47,861.47,East
2135,5/20/2020,135,Farley De Benedictis,Russia,135,Clothing,Gardening Gloves with Claws,24,1736.85,41684.4,South
2136,9/1/2023,136,Husein Ingerfield,Indonesia,136,Beauty Products,Frozen Burritos,25,1037.54,25938.5,West
2137,5/17/2023,137,Simonne Fransseni,Bosnia and Herzegovina,137,Pet Supplies,Teriyaki Chicken Skewers,37,12.2,451.4,West
2138,3/1/2023,138,Allina Rubinsaft,China,138,Beauty Products,Ground Cinnamon,83,1134.51,94164.33,North
2139,10/16/2024,139,Aubert Beevis,Mexico,139,Electronics,Dishwasher Safe Cutting Board,60,267.79,16067.4,South
2140,3/22/2023,140,Doralia Lockhart,Russia,140,Outdoor Gear,Wireless HDMI Transmitter,18,854.92,15388.56,North
2141,4/30/2024,141,Lionel Boscher,Philippines,141,Electronics,Sturdy Bookends,34,728.82,24779.88,West
2142,8/14/2022,142,Lyda Poluzzi,Brazil,142,Clothing,Thyme,4,21.55,86.2,North
2143,2/18/2025,143,Mehetabel Dubble,Cyprus,143,Pet Supplies,Fitness Tracker,49,1850.14,90656.86,North
2144,2/15/2025,144,Malorie Elwin,Sweden,144,Beauty Products,Hot Dog Buns,73,281.39,20541.47,South
2145,7/18/2024,145,Lottie Grima,Senegal,145,Pet Supplies,Camping Chair with Cooler,48,1118.06,53666.88,West
2146,3/23/2022,146,Isacco Hosburn,Ukraine,146,Clothing,Halloween Decoration Set,47,1455.01,68385.47,East
2147,4/24/2023,147,Roth Mandrier,Japan,147,Outdoor Gear,Peach Yogurt,13,603.57,7846.41,South
2148,8/5/2023,148,Duky Averay,Brazil,148,Clothing,Potato Wedge Seasoning,84,1612.44,135444.96,South
2149,9/10/2020,149,Templeton Skettles,Uruguay,149,Clothing,Pet Grooming Brush,46,1080.53,49704.38,South
2150,6/11/2022,150,Nicol Swait,Indonesia,150,Beauty Products,Black Bean Spaghetti,54,332.42,17950.68,North
2151,5/23/2021,151,Dee Hought,Philippines,151,Beauty Products,Frozen Berry Medley,8,787.34,6298.72,North
2152,11/5/2020,152,Antony Garley,Ireland,152,Beauty Products,Electric Butter Churn,32,1374.55,43985.6,South
2153,2/4/2020,153,Blake Douce,Thailand,153,Electronics,Set of Herb Garden Markers,75,383,28725,South
2154,3/22/2023,154,Golda Kleinplac,Vietnam,154,Pet Supplies,Matcha Green Tea Powder,49,816.32,39999.68,West
2155,11/1/2024,155,Jacobo Skym,Finland,155,Clothing,Creamy Tomato Basil Soup,26,555.29,14437.54,East
2156,1/3/2026,156,Sayre Fullerd,France,156,Electronics,Pepperoni Pizza Roll-Ups,23,742.72,17082.56,West
2157,11/25/2026,157,Joan Jeannin,Canada,157,Electronics,Chewy Granola Bars,13,1346.34,17502.42,East
2158,4/20/2026,158,Rawley Jepps,Indonesia,158,Home Decor,Maple Chipotle Glaze,21,450.36,9457.56,West
2159,12/15/2021,159,Claretta Younge,Indonesia,159,Home Decor,Compressed Towel Tablets,26,1354.15,35207.9,West
2160,12/28/2020,160,Kerwinn Kinvig,China,160,Clothing,Honey Wheat Pretzels,1,238.15,238.15,East
2161,5/2/2024,161,Maurene Middler,Argentina,161,Clothing,Almond Butter Granola Bars,2,1978.16,3956.32,West
2162,12/23/2023,162,Antonia Elsley,Luxembourg,162,Pet Supplies,Stainless Steel Travel Mug,76,313.52,23827.52,South
2163,11/16/2025,163,Bo Schonfeld,Syria,163,Pet Supplies,Fashionable Belt Bag,68,904.26,61489.68,North
2164,9/11/2024,164,Harlie Vanyushkin,Russia,164,Electronics,Chocolate Syrup,25,1341.87,33546.75,East
2165,12/31/2021,165,Julian Skehan,Laos,165,Electronics,Smart Light Bulbs,43,590.79,25403.97,South
2166,8/17/2022,166,Carrissa Girardoni,Nepal,166,Home Decor,Cauliflower Crust Pizza,1,248.32,248.32,West
2167,10/14/2026,167,Veradis Croston,Russia,167,Home Decor,Bock Beer Mustard,72,1740.21,125295.12,South
2168,6/29/2022,168,Luci Derby,United States,168,Pet Supplies,Roasted Vegetable Medley,86,1296.47,111496.42,North
2169,7/18/2023,169,Flora Fancutt,China,169,Electronics,LED Under Cabinet Lighting,72,450.88,32463.36,East
2170,10/7/2020,170,Rawley Speakman,China,170,Beauty Products,Maple Cinnamon Granola,66,1990.58,131378.28,South
2171,3/30/2025,171,Aloin Frankes,Portugal,171,Outdoor Gear,Air Purifier,85,838.31,71256.35,North
2172,4/6/2023,172,Alaster Esby,Argentina,172,Beauty Products,Gardening Tools Set,83,1582.06,131310.98,North
2173,11/5/2025,173,Stewart Loughlin,China,173,Clothing,Zesty Garlic Hummus,27,62.27,1681.29,North
2174,2/15/2025,174,Veda Hammerberg,China,174,Electronics,Scented Candle Set,87,1220.82,106211.34,East
2175,9/15/2020,175,Irvine Paolone,Russia,175,Clothing,Peanut Butter Filled Pretzels,59,1464.5,86405.5,North
2176,3/11/2021,176,Mordecai Dawdry,Indonesia,176,Home Decor,Pet Activity Tracker,1,1028.81,1028.81,South
2177,10/14/2025,177,Elvina Haydock,Peru,177,Beauty Products,Beef Enchilada Casserole,4,42.92,171.68,South
2178,1/18/2023,178,Inga McKeever,Guatemala,178,Beauty Products,Fried Rice,40,771.57,30862.8,North
2179,10/31/2023,179,Regan Murrey,Nigeria,179,Clothing,Spinach and Feta Stuffed Chicken Breast,74,1385.46,102524.04,North
2180,12/19/2026,180,Rab Gaskal,Russia,180,Beauty Products,Blueberry Chia Jam,62,1013.27,62822.74,South
2181,8/27/2023,181,Sharia Hallett,Russia,181,Pet Supplies,Self-Stirring Mug,27,621,16767,West
2182,6/12/2021,182,Verge Knight,Malaysia,182,Home Decor,Mini Air Hockey Table,99,1267.41,125473.59,North
2183,1/23/2023,183,Dean Tandey,Palestinian Territory,183,Pet Supplies,Apricot Jam,53,1297.17,68750.01,East
2184,10/5/2023,184,Lane Everwin,Brazil,184,Electronics,Cilantro Lime Rice,37,1762.98,65230.26,East
2185,9/2/2020,185,Kory Plumbley,Portugal,185,Home Decor,Mechanical Pencil Set,62,1188.72,73700.64,North
2186,7/16/2020,186,Beret Staker,Poland,186,Outdoor Gear,Casual Sneakers,15,1065.08,15976.2,North
2187,9/25/2026,187,Derby Kohtler,China,187,Home Decor,Pasta Maker Machine,54,1809.88,97733.52,West
2188,3/27/2026,188,Lorne O'Coskerry,Philippines,188,Beauty Products,Classic Pumps,10,1370.97,13709.7,North
2189,12/9/2021,189,Theo Prestner,Indonesia,189,Home Decor,Crafting Kit,37,1132.23,41892.51,West
2190,6/12/2023,190,Tully McAllister,Portugal,190,Outdoor Gear,Over-the-Door Shoe Organizer,83,238.59,19802.97,South
2191,2/3/2023,191,Yolane Treweke,China,191,Clothing,Chocolate Chip Cookie Dough,16,134.65,2154.4,South
2192,10/28/2026,192,Sean Duthy,Switzerland,192,Outdoor Gear,Wall-Mounted Bookshelf,24,191.95,4606.8,East
2193,2/13/2024,193,Carline Shildrick,China,193,Clothing,Air Purifier,90,1753.17,157785.3,East
2194,8/31/2022,194,Emiline Greve,Japan,194,Clothing,Portable Refrigerator Freezer,37,746.34,27614.58,West
2195,11/20/2022,195,Danyelle Russell,China,195,Outdoor Gear,Basil Pesto Pasta,78,1848.4,144175.2,North
2196,4/16/2026,196,Deeyn Manna,China,196,Home Decor,Sunglasses Case,12,1167.69,14012.28,East
2197,3/24/2020,197,Krisha Wilce,Colombia,197,Beauty Products,LED Flashlight,62,416.86,25845.32,West
2198,9/22/2024,198,Evyn Cutts,Russia,198,Clothing,Vegetable and Cheese Quesadillas,37,1097.41,40604.17,East
2199,11/25/2020,199,Alf Readings,Mexico,199,Home Decor,Lemon Herb Chicken,51,59.99,3059.49,East
2200,12/13/2026,200,Elinor California,Vietnam,200,Clothing,Buffalo Sauce,47,565.97,26600.59,West
2201,1/30/2021,201,Aldon Leishman,China,201,Electronics,Portable Ice Maker,67,1030.17,69021.39,West
2202,7/26/2024,202,Standford Rayson,Indonesia,202,Pet Supplies,Vegan Alfredo Sauce,71,320.41,22749.11,East
2203,4/30/2024,203,Ernesta Batchley,United States,203,Electronics,Coconut Rice,74,1131.8,83753.2,South
2204,1/16/2026,204,Ginelle Stretton,Zambia,204,Outdoor Gear,Brown Sugar,51,721.19,36780.69,West
2205,1/8/2024,205,Hilary Andriolli,Jordan,205,Electronics,Spinach Artichoke Dip,100,1766.55,176655,East
2206,9/28/2023,206,Brendon Swayland,Peru,206,Pet Supplies,Pasta (Fusilli),26,494.02,12844.52,West
2207,7/9/2026,207,Hermione Feare,China,207,Pet Supplies,Pesto Genovese,71,1495.51,106181.21,East
2208,1/2/2020,208,Kessia Toping,Cyprus,208,Beauty Products,Car Phone Mount,52,852.16,44312.32,East
2209,8/28/2023,209,Daphene Hempshall,Russia,209,Electronics,Almond Flour Pizza Crust,11,1100.24,12102.64,East
2210,8/28/2021,210,Loraine Caddy,Indonesia,210,Outdoor Gear,Heat-Resistant Silicone Mat,21,1794.36,37681.56,West
2211,3/16/2020,211,Uta Hakey,China,211,Home Decor,Savory Oats,46,712.15,32758.9,West
2212,3/10/2024,212,Ode Siemon,Russia,212,Electronics,Coconut Cream Pie Yogurt,5,518.61,2593.05,East
2213,10/22/2026,213,Grissel Underdown,China,213,Outdoor Gear,Yoga Strap,99,1768.64,175095.36,South
2214,12/31/2020,214,Yvette Zanassi,China,214,Pet Supplies,Training Soccer Ball,66,945.96,62433.36,West
2215,8/2/2024,215,Valentijn Kuhnwald,China,215,Electronics,Rice Noodles,23,1432.92,32957.16,South
2216,5/24/2025,216,Babs Ambrosetti,Venezuela,216,Home Decor,Honey Graham Crackers,26,1488.53,38701.78,North
2217,6/24/2025,217,Alic Rowena,Russia,217,Outdoor Gear,Belted Trench Coat,99,105.83,10477.17,South
2218,10/20/2020,218,Gene Schollick,Indonesia,218,Home Decor,Wireless Charger Stand,5,638.01,3190.05,East
2219,4/26/2026,219,Cory Deschelle,Indonesia,219,Pet Supplies,Honey Ginger Tea,97,959.86,93106.42,West
2220,8/26/2024,220,Jarrod Baelde,Brazil,220,Outdoor Gear,Collapsible Water Bottle,21,887.76,18642.96,North
2221,3/10/2024,221,Farlie Stienham,Indonesia,221,Beauty Products,Reusable Food Storage Bags,11,620.25,6822.75,East
2222,4/22/2025,222,Aurea Blumer,Madagascar,222,Beauty Products,Cucumber Relish,50,387.19,19359.5,West
2223,4/23/2021,223,Domingo Perfect,Czech Republic,223,Pet Supplies,Dark Chocolate Tart,9,439.18,3952.62,East
2224,8/7/2023,224,Brandy Blanden,Cyprus,224,Home Decor,Solar String Lights,100,518.09,51809,North
2225,1/13/2021,225,Phil Mosson,Portugal,225,Outdoor Gear,Energy Protein Bars,10,1871.55,18715.5,North
2226,2/23/2021,226,Cirstoforo Luigi,Portugal,226,Home Decor,LED Strip Lights,49,68.8,3371.2,South
2227,12/22/2020,227,Ericka Boycott,Ukraine,227,Clothing,Trendy Bomber Jacket,81,1949.35,157897.35,North
2228,1/1/2023,228,Christian Londesborough,Brazil,228,Pet Supplies,Pineapple Coconut Rice Mix,79,275.62,21773.98,East
2229,1/15/2021,229,Frankie Portress,Poland,229,Pet Supplies,Habanero Hot Sauce,86,1871.73,160968.78,West
2230,10/15/2020,230,Olympe Bexon,Indonesia,230,Pet Supplies,Bamboo Toothbrush,22,14.86,326.92,West
2231,8/24/2024,231,Alysia Swindley,Philippines,231,Pet Supplies,Almond Milk,15,419.21,6288.15,South
2232,11/29/2025,232,Tomaso Athow,China,232,Pet Supplies,Vegetarian Stir Fry Sauce,17,367.74,6251.58,South
2233,9/15/2020,233,Delilah Spileman,Japan,233,Pet Supplies,Teriyaki Chicken Skewers,37,1303.28,48221.36,South
2234,6/6/2020,234,Nikolaus Nuzzti,Philippines,234,Clothing,Emergency Preparedness Kit,59,816.92,48198.28,South
2235,4/24/2025,235,Garrick Diggens,Russia,235,Clothing,Organic Ramen Noodles,100,428.01,42801,West
2236,8/12/2021,236,Netti Fancutt,Poland,236,Beauty Products,French Onion Dip,2,767.04,1534.08,West
2237,5/2/2026,237,Maxwell Coton,China,237,Outdoor Gear,Handheld Shower Head,24,1019.61,24470.64,South
2238,9/17/2022,238,Gilemette Hoogendorp,Indonesia,238,Clothing,Set of Silicone Baking Molds,72,625.32,45023.04,East
2239,1/16/2024,239,Bernette Critcher,Honduras,239,Beauty Products,Smart Wi-Fi Camera,8,1086.32,8690.56,West
2240,2/20/2022,240,Micki Upward,France,240,Outdoor Gear,Reusable Silicone Food Storage Bags,51,1824.12,93030.12,East
2241,11/24/2024,241,Amye Cawley,Brazil,241,Pet Supplies,Smart Water Bottle with Hydration Reminder,72,1367.57,98465.04,West
2242,6/11/2020,242,Hermine Pauleit,China,242,Outdoor Gear,Thai Peanut Noodles,45,1725.87,77664.15,North
2243,11/13/2024,243,Dewie Lawman,Indonesia,243,Pet Supplies,Coconut Cream Pie Mix,48,147.39,7074.72,South
2244,3/27/2025,244,Alasteir Collip,Indonesia,244,Clothing,Pet Travel Bowl,76,42.91,3261.16,East
2245,1/6/2023,245,Itch Bedbrough,Costa Rica,245,Beauty Products,Oven-Baked Sweet Potato Fries,98,1646.7,161376.6,South
2246,7/9/2025,246,Katha D'Aeth,Peru,246,Beauty Products,Ramen Noodles,90,1746.96,157226.4,South
2247,6/17/2023,247,Anderson Overill,Indonesia,247,Electronics,Smart Doorbell,52,13.81,718.12,East
2248,6/3/2023,248,Teddie Stansbie,Sweden,248,Outdoor Gear,Baby Safety Corner Guards,8,1593.47,12747.76,North
2249,3/17/2021,249,Cymbre Wakelin,Poland,249,Home Decor,Magnet Travel Fridge Magnets,21,1893.98,39773.58,North
2250,3/7/2021,250,Nataniel Speake,Philippines,250,Outdoor Gear,Hibiscus Herbal Tea,25,1315.74,32893.5,West
2251,6/16/2022,251,Christie Oldcote,Indonesia,251,Pet Supplies,Biodegradable Phone Case,77,1676.44,129085.88,North
2252,3/16/2026,252,Thom Bridden,China,252,Home Decor,Personalized Pet ID Tags,100,1450.33,145033,East
2253,11/28/2024,253,Pietro Astupenas,China,253,Clothing,Luminous Night Light,56,1351.72,75696.32,North
2254,1/30/2025,254,Caz Nathon,Russia,254,Clothing,Flavored Instant Oatmeal,93,1454.11,135232.23,South
2255,10/25/2022,255,Cherey Noah,Brazil,255,Outdoor Gear,Coconut Water,22,51.04,1122.88,East
2256,11/19/2020,256,Sandi Codlin,Canada,256,Beauty Products,Outdoor Fire Pit,53,1702.78,90247.34,South
2257,11/5/2026,257,Lisha Shalliker,Poland,257,Clothing,Nail Polish Set,9,1478.75,13308.75,North
2258,9/6/2022,258,Gabriello Dunleavy,Indonesia,258,Beauty Products,Spinach Artichoke Dip,100,540.17,54017,North
2259,12/15/2022,259,Donnell Crepel,Russia,259,Home Decor,Organic Coconut Sugar,75,1246.05,93453.75,West
2260,3/5/2025,260,Clyde Crowdace,France,260,Outdoor Gear,Reflective Safety Vest,76,593.39,45097.64,South
2261,5/31/2025,261,Leslie Bossom,Vietnam,261,Pet Supplies,Cheesy Cauliflower Bake,74,823.27,60921.98,South
2262,1/21/2021,262,Jandy Stanislaw,Indonesia,262,Clothing,Carrot Sticks,49,33.84,1658.16,East
2263,4/7/2022,263,Adrian Nel,Brazil,263,Pet Supplies,Camping Tarp,16,488.47,7815.52,South
2264,9/25/2022,264,Mitchell Clench,China,264,Clothing,Salsa Verde,72,1188.63,85581.36,North
2265,8/12/2023,265,Ricki Ambler,Indonesia,265,Outdoor Gear,Smart Home Security Camera,71,1559.29,110709.59,East
2266,1/24/2026,266,Aggie Jedrzejczyk,Poland,266,Electronics,Lentil Soup,2,1083.31,2166.62,North
2267,2/25/2021,267,Kizzie Guillain,France,267,Beauty Products,Ramen Noodles,33,1348.36,44495.88,South
2268,7/14/2021,268,Ivory Boch,Peru,268,Clothing,Collapsible Water Bottle,62,1518.42,94142.04,North
2269,2/2/2021,269,Selle Burnand,Indonesia,269,Home Decor,Repair Tool Set for Home Improvement,31,200.88,6227.28,South
2270,9/5/2023,270,Brittney Tighe,Kuwait,270,Pet Supplies,Coconut Chips,47,1029.05,48365.35,West
2271,11/12/2023,271,Alexandros Turnpenny,Sudan,271,Electronics,Over-the-Door Hooks,48,1641.87,78809.76,South
2272,4/23/2026,272,Alida Bruffell,Bosnia and Herzegovina,272,Clothing,Portable Pet Bathing Tool,4,1987,7948,East
2273,5/8/2023,273,Melodie Surr,Palau,273,Home Decor,Bike Helmet,60,296.8,17808,East
2274,9/23/2024,274,Charmane Woolger,Canada,274,Beauty Products,Electric Air Pump,43,1167.95,50221.85,West
2275,9/19/2022,275,Amandi Mylechreest,Japan,275,Clothing,Apple Pie Filling,3,623.46,1870.38,North
2276,1/30/2022,276,Gracie Treves,Ukraine,276,Outdoor Gear,Puffer Winter Coat,8,821.12,6568.96,North
2277,5/25/2026,277,Kaylil Bossingham,Thailand,277,Pet Supplies,Pumpkin Seeds,46,495.81,22807.26,East
2278,10/2/2022,278,Missy Scates,Nigeria,278,Beauty Products,Kids Tablet,20,806.91,16138.2,West
2279,7/26/2024,279,Sella Gabbatiss,China,279,Pet Supplies,Dish Rack,30,92.49,2774.7,West
2280,2/4/2026,280,Nedda Roebuck,Reunion,280,Electronics,Fishing Rod,17,68.14,1158.38,West
2281,7/17/2022,281,Mill Abrahim,Russia,281,Clothing,Portable Charcoal Grill,88,808.21,71122.48,North
2282,2/26/2021,282,Georg Rigglesford,Indonesia,282,Electronics,Freestanding Wine Rack,30,472.32,14169.6,East
2283,6/9/2023,283,Wendy Howton,Luxembourg,283,Home Decor,Terry Cloth Robe,73,741.75,54147.75,West
2284,11/28/2022,284,Shelia Lewty,Swaziland,284,Outdoor Gear,Electric Griddle with Removable Plates,88,1962.55,172704.4,North
2285,4/28/2020,285,Jamaal Knee,Peru,285,Clothing,Diced Tomatoes (canned),64,96.65,6185.6,North
2286,2/28/2021,286,Tomas Snowling,Portugal,286,Pet Supplies,Noise-Canceling Earbuds,56,1670.42,93543.52,North
2287,12/14/2020,287,Taddeo Ortas,Portugal,287,Home Decor,Adjustable Dumbbells,83,514.91,42737.53,West
2288,7/2/2021,288,Gale McArthur,China,288,Clothing,Multi-Purpose Plant Care Tool,44,1696.38,74640.72,West
2289,12/13/2022,289,Wilbur Culver,Croatia,289,Clothing,Crispy Rice Treats,8,628.24,5025.92,North
2290,3/29/2024,290,Augie Sigert,France,290,Clothing,Gingerbread House Kit,20,314.59,6291.8,South
2291,4/19/2021,291,Orelle Girling,Indonesia,291,Outdoor Gear,Reusable Silicone Food Storage Bags,83,1301.7,108041.1,North
2292,1/8/2020,292,Quentin Mitchenson,Russia,292,Beauty Products,Insulated Coffee Mug,53,814.92,43190.76,East
2293,10/9/2020,293,Mohandis Smethurst,France,293,Pet Supplies,Protein Pancake Mix,6,8.1,48.6,North
2294,6/19/2022,294,Oriana Ireland,Philippines,294,Electronics,Organic Baby Carrots,24,538.9,12933.6,North
2295,6/20/2022,295,Charlotta Burns,China,295,Pet Supplies,Avocado Oil Mayo,54,217.04,11720.16,South
2296,12/23/2026,296,Fons Dunbobbin,Dominican Republic,296,Electronics,Wireless Smart Plug,17,745.83,12679.11,North
